pilot_index,image_id,class_name,true_label,true_class_id,clean_predicted_label,clean_predicted_class_id,clean_confidence,corruption_type,severity,random_seed,original_width,original_height,relative_image_path,original_path,corrupted_path
230,2744,048.European_Goldfinch,47,48,47,48,0.8440610766410828,motion_blur,1,1551157704,500,324,048.European_Goldfinch/European_Goldfinch_0077_33346.jpg,D:\Demo Python\visual_explanation_robustness\data\raw\CUB_200_2011\images\048.European_Goldfinch\European_Goldfinch_0077_33346.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\motion_blur\severity_1\048.European_Goldfinch\2744_European_Goldfinch_0077_33346.jpg
230,2744,048.European_Goldfinch,47,48,47,48,0.8440610766410828,motion_blur,3,610320483,500,324,048.European_Goldfinch/European_Goldfinch_0077_33346.jpg,D:\Demo Python\visual_explanation_robustness\data\raw\CUB_200_2011\images\048.European_Goldfinch\European_Goldfinch_0077_33346.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\motion_blur\severity_3\048.European_Goldfinch\2744_European_Goldfinch_0077_33346.jpg
230,2744,048.European_Goldfinch,47,48,47,48,0.8440610766410828,motion_blur,5,1241417117,500,324,048.European_Goldfinch/European_Goldfinch_0077_33346.jpg,D:\Demo Python\visual_explanation_robustness\data\raw\CUB_200_2011\images\048.European_Goldfinch\European_Goldfinch_0077_33346.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\motion_blur\severity_5\048.European_Goldfinch\2744_European_Goldfinch_0077_33346.jpg
230,2744,048.European_Goldfinch,47,48,47,48,0.8440610766410828,brightness,1,514687770,500,324,048.European_Goldfinch/European_Goldfinch_0077_33346.jpg,D:\Demo Python\visual_explanation_robustness\data\raw\CUB_200_2011\images\048.European_Goldfinch\European_Goldfinch_0077_33346.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\brightness\severity_1\048.European_Goldfinch\2744_European_Goldfinch_0077_33346.jpg
230,2744,048.European_Goldfinch,47,48,47,48,0.8440610766410828,brightness,3,1602467850,500,324,048.European_Goldfinch/European_Goldfinch_0077_33346.jpg,D:\Demo Python\visual_explanation_robustness\data\raw\CUB_200_2011\images\048.European_Goldfinch\European_Goldfinch_0077_33346.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\brightness\severity_3\048.European_Goldfinch\2744_European_Goldfinch_0077_33346.jpg
230,2744,048.European_Goldfinch,47,48,47,48,0.8440610766410828,brightness,5,1983113266,500,324,048.European_Goldfinch/European_Goldfinch_0077_33346.jpg,D:\Demo Python\visual_explanation_robustness\data\raw\CUB_200_2011\images\048.European_Goldfinch\European_Goldfinch_0077_33346.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\brightness\severity_5\048.European_Goldfinch\2744_European_Goldfinch_0077_33346.jpg
231,2119,038.Great_Crested_Flycatcher,37,38,37,38,0.8379449248313904,gaussian_noise,1,3926872641,464,500,038.Great_Crested_Flycatcher/Great_Crested_Flycatcher_0012_29264.jpg,D:\Demo Python\visual_explanation_robustness\data\raw\CUB_200_2011\images\038.Great_Crested_Flycatcher\Great_Crested_Flycatcher_0012_29264.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\gaussian_noise\severity_1\038.Great_Crested_Flycatcher\2119_Great_Crested_Flycatcher_0012_29264.jpg
231,2119,038.Great_Crested_Flycatcher,37,38,37,38,0.8379449248313904,gaussian_noise,3,1881692707,464,500,038.Great_Crested_Flycatcher/Great_Crested_Flycatcher_0012_29264.jpg,D:\Demo Python\visual_explanation_robustness\data\raw\CUB_200_2011\images\038.Great_Crested_Flycatcher\Great_Crested_Flycatcher_0012_29264.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\gaussian_noise\severity_3\038.Great_Crested_Flycatcher\2119_Great_Crested_Flycatcher_0012_29264.jpg
231,2119,038.Great_Crested_Flycatcher,37,38,37,38,0.8379449248313904,gaussian_noise,5,4252579800,464,500,038.Great_Crested_Flycatcher/Great_Crested_Flycatcher_0012_29264.jpg,D:\Demo Python\visual_explanation_robustness\data\raw\CUB_200_2011\images\038.Great_Crested_Flycatcher\Great_Crested_Flycatcher_0012_29264.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\gaussian_noise\severity_5\038.Great_Crested_Flycatcher\2119_Great_Crested_Flycatcher_0012_29264.jpg
231,2119,038.Great_Crested_Flycatcher,37,38,37,38,0.8379449248313904,motion_blur,1,1884463573,464,500,038.Great_Crested_Flycatcher/Great_Crested_Flycatcher_0012_29264.jpg,D:\Demo Python\visual_explanation_robustness\data\raw\CUB_200_2011\images\038.Great_Crested_Flycatcher\Great_Crested_Flycatcher_0012_29264.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\motion_blur\severity_1\038.Great_Crested_Flycatcher\2119_Great_Crested_Flycatcher_0012_29264.jpg
231,2119,038.Great_Crested_Flycatcher,37,38,37,38,0.8379449248313904,motion_blur,3,3176944067,464,500,038.Great_Crested_Flycatcher/Great_Crested_Flycatcher_0012_29264.jpg,D:\Demo Python\visual_explanation_robustness\data\raw\CUB_200_2011\images\038.Great_Crested_Flycatcher\Great_Crested_Flycatcher_0012_29264.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\motion_blur\severity_3\038.Great_Crested_Flycatcher\2119_Great_Crested_Flycatcher_0012_29264.jpg
231,2119,038.Great_Crested_Flycatcher,37,38,37,38,0.8379449248313904,motion_blur,5,1474333177,464,500,038.Great_Crested_Flycatcher/Great_Crested_Flycatcher_0012_29264.jpg,D:\Demo Python\visual_explanation_robustness\data\raw\CUB_200_2011\images\038.Great_Crested_Flycatcher\Great_Crested_Flycatcher_0012_29264.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\motion_blur\severity_5\038.Great_Crested_Flycatcher\2119_Great_Crested_Flycatcher_0012_29264.jpg
231,2119,038.Great_Crested_Flycatcher,37,38,37,38,0.8379449248313904,brightness,1,2542220638,464,500,038.Great_Crested_Flycatcher/Great_Crested_Flycatcher_0012_29264.jpg,D:\Demo Python\visual_explanation_robustness\data\raw\CUB_200_2011\images\038.Great_Crested_Flycatcher\Great_Crested_Flycatcher_0012_29264.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\brightness\severity_1\038.Great_Crested_Flycatcher\2119_Great_Crested_Flycatcher_0012_29264.jpg
231,2119,038.Great_Crested_Flycatcher,37,38,37,38,0.8379449248313904,brightness,3,3425943624,464,500,038.Great_Crested_Flycatcher/Great_Crested_Flycatcher_0012_29264.jpg,D:\Demo Python\visual_explanation_robustness\data\raw\CUB_200_2011\images\038.Great_Crested_Flycatcher\Great_Crested_Flycatcher_0012_29264.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\brightness\severity_3\038.Great_Crested_Flycatcher\2119_Great_Crested_Flycatcher_0012_29264.jpg
231,2119,038.Great_Crested_Flycatcher,37,38,37,38,0.8379449248313904,brightness,5,2947560476,464,500,038.Great_Crested_Flycatcher/Great_Crested_Flycatcher_0012_29264.jpg,D:\Demo Python\visual_explanation_robustness\data\raw\CUB_200_2011\images\038.Great_Crested_Flycatcher\Great_Crested_Flycatcher_0012_29264.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\brightness\severity_5\038.Great_Crested_Flycatcher\2119_Great_Crested_Flycatcher_0012_29264.jpg
232,10417,177.Prothonotary_Warbler,176,177,176,177,0.7020295262336731,gaussian_noise,1,1722193827,441,500,177.Prothonotary_Warbler/Prothonotary_Warbler_0074_173443.jpg,D:\Demo Python\visual_explanation_robustness\data\raw\CUB_200_2011\images\177.Prothonotary_Warbler\Prothonotary_Warbler_0074_173443.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\gaussian_noise\severity_1\177.Prothonotary_Warbler\10417_Prothonotary_Warbler_0074_173443.jpg
232,10417,177.Prothonotary_Warbler,176,177,176,177,0.7020295262336731,gaussian_noise,3,3784037413,441,500,177.Prothonotary_Warbler/Prothonotary_Warbler_0074_173443.jpg,D:\Demo Python\visual_explanation_robustness\data\raw\CUB_200_2011\images\177.Prothonotary_Warbler\Prothonotary_Warbler_0074_173443.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\gaussian_noise\severity_3\177.Prothonotary_Warbler\10417_Prothonotary_Warbler_0074_173443.jpg
232,10417,177.Prothonotary_Warbler,176,177,176,177,0.7020295262336731,gaussian_noise,5,360254472,441,500,177.Prothonotary_Warbler/Prothonotary_Warbler_0074_173443.jpg,D:\Demo Python\visual_explanation_robustness\data\raw\CUB_200_2011\images\177.Prothonotary_Warbler\Prothonotary_Warbler_0074_173443.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\gaussian_noise\severity_5\177.Prothonotary_Warbler\10417_Prothonotary_Warbler_0074_173443.jpg
232,10417,177.Prothonotary_Warbler,176,177,176,177,0.7020295262336731,motion_blur,1,1836197358,441,500,177.Prothonotary_Warbler/Prothonotary_Warbler_0074_173443.jpg,D:\Demo Python\visual_explanation_robustness\data\raw\CUB_200_2011\images\177.Prothonotary_Warbler\Prothonotary_Warbler_0074_173443.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\motion_blur\severity_1\177.Prothonotary_Warbler\10417_Prothonotary_Warbler_0074_173443.jpg
232,10417,177.Prothonotary_Warbler,176,177,176,177,0.7020295262336731,motion_blur,3,1330992626,441,500,177.Prothonotary_Warbler/Prothonotary_Warbler_0074_173443.jpg,D:\Demo Python\visual_explanation_robustness\data\raw\CUB_200_2011\images\177.Prothonotary_Warbler\Prothonotary_Warbler_0074_173443.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\motion_blur\severity_3\177.Prothonotary_Warbler\10417_Prothonotary_Warbler_0074_173443.jpg
232,10417,177.Prothonotary_Warbler,176,177,176,177,0.7020295262336731,motion_blur,5,3133696523,441,500,177.Prothonotary_Warbler/Prothonotary_Warbler_0074_173443.jpg,D:\Demo Python\visual_explanation_robustness\data\raw\CUB_200_2011\images\177.Prothonotary_Warbler\Prothonotary_Warbler_0074_173443.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\motion_blur\severity_5\177.Prothonotary_Warbler\10417_Prothonotary_Warbler_0074_173443.jpg
232,10417,177.Prothonotary_Warbler,176,177,176,177,0.7020295262336731,brightness,1,1083792965,441,500,177.Prothonotary_Warbler/Prothonotary_Warbler_0074_173443.jpg,D:\Demo Python\visual_explanation_robustness\data\raw\CUB_200_2011\images\177.Prothonotary_Warbler\Prothonotary_Warbler_0074_173443.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\brightness\severity_1\177.Prothonotary_Warbler\10417_Prothonotary_Warbler_0074_173443.jpg
232,10417,177.Prothonotary_Warbler,176,177,176,177,0.7020295262336731,brightness,3,1686351707,441,500,177.Prothonotary_Warbler/Prothonotary_Warbler_0074_173443.jpg,D:\Demo Python\visual_explanation_robustness\data\raw\CUB_200_2011\images\177.Prothonotary_Warbler\Prothonotary_Warbler_0074_173443.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\brightness\severity_3\177.Prothonotary_Warbler\10417_Prothonotary_Warbler_0074_173443.jpg
232,10417,177.Prothonotary_Warbler,176,177,176,177,0.7020295262336731,brightness,5,2032887387,441,500,177.Prothonotary_Warbler/Prothonotary_Warbler_0074_173443.jpg,D:\Demo Python\visual_explanation_robustness\data\raw\CUB_200_2011\images\177.Prothonotary_Warbler\Prothonotary_Warbler_0074_173443.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\brightness\severity_5\177.Prothonotary_Warbler\10417_Prothonotary_Warbler_0074_173443.jpg
233,167,003.Sooty_Albatross,2,3,2,3,0.5904080867767334,gaussian_noise,1,3995667032,466,282,003.Sooty_Albatross/Sooty_Albatross_0051_796374.jpg,D:\Demo Python\visual_explanation_robustness\data\raw\CUB_200_2011\images\003.Sooty_Albatross\Sooty_Albatross_0051_796374.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\gaussian_noise\severity_1\003.Sooty_Albatross\167_Sooty_Albatross_0051_796374.jpg
233,167,003.Sooty_Albatross,2,3,2,3,0.5904080867767334,gaussian_noise,3,2025384411,466,282,003.Sooty_Albatross/Sooty_Albatross_0051_796374.jpg,D:\Demo Python\visual_explanation_robustness\data\raw\CUB_200_2011\images\003.Sooty_Albatross\Sooty_Albatross_0051_796374.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\gaussian_noise\severity_3\003.Sooty_Albatross\167_Sooty_Albatross_0051_796374.jpg
233,167,003.Sooty_Albatross,2,3,2,3,0.5904080867767334,gaussian_noise,5,3163296468,466,282,003.Sooty_Albatross/Sooty_Albatross_0051_796374.jpg,D:\Demo Python\visual_explanation_robustness\data\raw\CUB_200_2011\images\003.Sooty_Albatross\Sooty_Albatross_0051_796374.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\gaussian_noise\severity_5\003.Sooty_Albatross\167_Sooty_Albatross_0051_796374.jpg
233,167,003.Sooty_Albatross,2,3,2,3,0.5904080867767334,motion_blur,1,973058275,466,282,003.Sooty_Albatross/Sooty_Albatross_0051_796374.jpg,D:\Demo Python\visual_explanation_robustness\data\raw\CUB_200_2011\images\003.Sooty_Albatross\Sooty_Albatross_0051_796374.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\motion_blur\severity_1\003.Sooty_Albatross\167_Sooty_Albatross_0051_796374.jpg
233,167,003.Sooty_Albatross,2,3,2,3,0.5904080867767334,motion_blur,3,1304427345,466,282,003.Sooty_Albatross/Sooty_Albatross_0051_796374.jpg,D:\Demo Python\visual_explanation_robustness\data\raw\CUB_200_2011\images\003.Sooty_Albatross\Sooty_Albatross_0051_796374.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\motion_blur\severity_3\003.Sooty_Albatross\167_Sooty_Albatross_0051_796374.jpg
233,167,003.Sooty_Albatross,2,3,2,3,0.5904080867767334,motion_blur,5,1097279753,466,282,003.Sooty_Albatross/Sooty_Albatross_0051_796374.jpg,D:\Demo Python\visual_explanation_robustness\data\raw\CUB_200_2011\images\003.Sooty_Albatross\Sooty_Albatross_0051_796374.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\motion_blur\severity_5\003.Sooty_Albatross\167_Sooty_Albatross_0051_796374.jpg
233,167,003.Sooty_Albatross,2,3,2,3,0.5904080867767334,brightness,1,459350849,466,282,003.Sooty_Albatross/Sooty_Albatross_0051_796374.jpg,D:\Demo Python\visual_explanation_robustness\data\raw\CUB_200_2011\images\003.Sooty_Albatross\Sooty_Albatross_0051_796374.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\brightness\severity_1\003.Sooty_Albatross\167_Sooty_Albatross_0051_796374.jpg
233,167,003.Sooty_Albatross,2,3,2,3,0.5904080867767334,brightness,3,293269107,466,282,003.Sooty_Albatross/Sooty_Albatross_0051_796374.jpg,D:\Demo Python\visual_explanation_robustness\data\raw\CUB_200_2011\images\003.Sooty_Albatross\Sooty_Albatross_0051_796374.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\brightness\severity_3\003.Sooty_Albatross\167_Sooty_Albatross_0051_796374.jpg
233,167,003.Sooty_Albatross,2,3,2,3,0.5904080867767334,brightness,5,1853393653,466,282,003.Sooty_Albatross/Sooty_Albatross_0051_796374.jpg,D:\Demo Python\visual_explanation_robustness\data\raw\CUB_200_2011\images\003.Sooty_Albatross\Sooty_Albatross_0051_796374.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\brightness\severity_5\003.Sooty_Albatross\167_Sooty_Albatross_0051_796374.jpg
234,8729,149.Brown_Thrasher,148,149,148,149,0.886593759059906,gaussian_noise,1,3623473291,500,340,149.Brown_Thrasher/Brown_Thrasher_0038_155246.jpg,D:\Demo Python\visual_explanation_robustness\data\raw\CUB_200_2011\images\149.Brown_Thrasher\Brown_Thrasher_0038_155246.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\gaussian_noise\severity_1\149.Brown_Thrasher\8729_Brown_Thrasher_0038_155246.jpg
234,8729,149.Brown_Thrasher,148,149,148,149,0.886593759059906,gaussian_noise,3,441479680,500,340,149.Brown_Thrasher/Brown_Thrasher_0038_155246.jpg,D:\Demo Python\visual_explanation_robustness\data\raw\CUB_200_2011\images\149.Brown_Thrasher\Brown_Thrasher_0038_155246.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\gaussian_noise\severity_3\149.Brown_Thrasher\8729_Brown_Thrasher_0038_155246.jpg
234,8729,149.Brown_Thrasher,148,149,148,149,0.886593759059906,gaussian_noise,5,774448852,500,340,149.Brown_Thrasher/Brown_Thrasher_0038_155246.jpg,D:\Demo Python\visual_explanation_robustness\data\raw\CUB_200_2011\images\149.Brown_Thrasher\Brown_Thrasher_0038_155246.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\gaussian_noise\severity_5\149.Brown_Thrasher\8729_Brown_Thrasher_0038_155246.jpg
234,8729,149.Brown_Thrasher,148,149,148,149,0.886593759059906,motion_blur,1,1087996457,500,340,149.Brown_Thrasher/Brown_Thrasher_0038_155246.jpg,D:\Demo Python\visual_explanation_robustness\data\raw\CUB_200_2011\images\149.Brown_Thrasher\Brown_Thrasher_0038_155246.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\motion_blur\severity_1\149.Brown_Thrasher\8729_Brown_Thrasher_0038_155246.jpg
234,8729,149.Brown_Thrasher,148,149,148,149,0.886593759059906,motion_blur,3,1034100378,500,340,149.Brown_Thrasher/Brown_Thrasher_0038_155246.jpg,D:\Demo Python\visual_explanation_robustness\data\raw\CUB_200_2011\images\149.Brown_Thrasher\Brown_Thrasher_0038_155246.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\motion_blur\severity_3\149.Brown_Thrasher\8729_Brown_Thrasher_0038_155246.jpg
234,8729,149.Brown_Thrasher,148,149,148,149,0.886593759059906,motion_blur,5,4045677779,500,340,149.Brown_Thrasher/Brown_Thrasher_0038_155246.jpg,D:\Demo Python\visual_explanation_robustness\data\raw\CUB_200_2011\images\149.Brown_Thrasher\Brown_Thrasher_0038_155246.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\motion_blur\severity_5\149.Brown_Thrasher\8729_Brown_Thrasher_0038_155246.jpg
234,8729,149.Brown_Thrasher,148,149,148,149,0.886593759059906,brightness,1,2228051243,500,340,149.Brown_Thrasher/Brown_Thrasher_0038_155246.jpg,D:\Demo Python\visual_explanation_robustness\data\raw\CUB_200_2011\images\149.Brown_Thrasher\Brown_Thrasher_0038_155246.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\brightness\severity_1\149.Brown_Thrasher\8729_Brown_Thrasher_0038_155246.jpg
234,8729,149.Brown_Thrasher,148,149,148,149,0.886593759059906,brightness,3,2289575401,500,340,149.Brown_Thrasher/Brown_Thrasher_0038_155246.jpg,D:\Demo Python\visual_explanation_robustness\data\raw\CUB_200_2011\images\149.Brown_Thrasher\Brown_Thrasher_0038_155246.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\brightness\severity_3\149.Brown_Thrasher\8729_Brown_Thrasher_0038_155246.jpg
234,8729,149.Brown_Thrasher,148,149,148,149,0.886593759059906,brightness,5,2588069508,500,340,149.Brown_Thrasher/Brown_Thrasher_0038_155246.jpg,D:\Demo Python\visual_explanation_robustness\data\raw\CUB_200_2011\images\149.Brown_Thrasher\Brown_Thrasher_0038_155246.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\brightness\severity_5\149.Brown_Thrasher\8729_Brown_Thrasher_0038_155246.jpg
235,8388,143.Caspian_Tern,142,143,142,143,0.574691116809845,gaussian_noise,1,750139123,483,500,143.Caspian_Tern/Caspian_Tern_0016_145314.jpg,D:\Demo Python\visual_explanation_robustness\data\raw\CUB_200_2011\images\143.Caspian_Tern\Caspian_Tern_0016_145314.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\gaussian_noise\severity_1\143.Caspian_Tern\8388_Caspian_Tern_0016_145314.jpg
235,8388,143.Caspian_Tern,142,143,142,143,0.574691116809845,gaussian_noise,3,1225949700,483,500,143.Caspian_Tern/Caspian_Tern_0016_145314.jpg,D:\Demo Python\visual_explanation_robustness\data\raw\CUB_200_2011\images\143.Caspian_Tern\Caspian_Tern_0016_145314.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\gaussian_noise\severity_3\143.Caspian_Tern\8388_Caspian_Tern_0016_145314.jpg
235,8388,143.Caspian_Tern,142,143,142,143,0.574691116809845,gaussian_noise,5,2576594822,483,500,143.Caspian_Tern/Caspian_Tern_0016_145314.jpg,D:\Demo Python\visual_explanation_robustness\data\raw\CUB_200_2011\images\143.Caspian_Tern\Caspian_Tern_0016_145314.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\gaussian_noise\severity_5\143.Caspian_Tern\8388_Caspian_Tern_0016_145314.jpg
235,8388,143.Caspian_Tern,142,143,142,143,0.574691116809845,motion_blur,1,552209577,483,500,143.Caspian_Tern/Caspian_Tern_0016_145314.jpg,D:\Demo Python\visual_explanation_robustness\data\raw\CUB_200_2011\images\143.Caspian_Tern\Caspian_Tern_0016_145314.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\motion_blur\severity_1\143.Caspian_Tern\8388_Caspian_Tern_0016_145314.jpg
235,8388,143.Caspian_Tern,142,143,142,143,0.574691116809845,motion_blur,3,1289529375,483,500,143.Caspian_Tern/Caspian_Tern_0016_145314.jpg,D:\Demo Python\visual_explanation_robustness\data\raw\CUB_200_2011\images\143.Caspian_Tern\Caspian_Tern_0016_145314.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\motion_blur\severity_3\143.Caspian_Tern\8388_Caspian_Tern_0016_145314.jpg
235,8388,143.Caspian_Tern,142,143,142,143,0.574691116809845,motion_blur,5,4007830714,483,500,143.Caspian_Tern/Caspian_Tern_0016_145314.jpg,D:\Demo Python\visual_explanation_robustness\data\raw\CUB_200_2011\images\143.Caspian_Tern\Caspian_Tern_0016_145314.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\motion_blur\severity_5\143.Caspian_Tern\8388_Caspian_Tern_0016_145314.jpg
235,8388,143.Caspian_Tern,142,143,142,143,0.574691116809845,brightness,1,252809531,483,500,143.Caspian_Tern/Caspian_Tern_0016_145314.jpg,D:\Demo Python\visual_explanation_robustness\data\raw\CUB_200_2011\images\143.Caspian_Tern\Caspian_Tern_0016_145314.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\brightness\severity_1\143.Caspian_Tern\8388_Caspian_Tern_0016_145314.jpg
235,8388,143.Caspian_Tern,142,143,142,143,0.574691116809845,brightness,3,4276970713,483,500,143.Caspian_Tern/Caspian_Tern_0016_145314.jpg,D:\Demo Python\visual_explanation_robustness\data\raw\CUB_200_2011\images\143.Caspian_Tern\Caspian_Tern_0016_145314.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\brightness\severity_3\143.Caspian_Tern\8388_Caspian_Tern_0016_145314.jpg
235,8388,143.Caspian_Tern,142,143,142,143,0.574691116809845,brightness,5,4179215168,483,500,143.Caspian_Tern/Caspian_Tern_0016_145314.jpg,D:\Demo Python\visual_explanation_robustness\data\raw\CUB_200_2011\images\143.Caspian_Tern\Caspian_Tern_0016_145314.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\brightness\severity_5\143.Caspian_Tern\8388_Caspian_Tern_0016_145314.jpg
236,8210,140.Summer_Tanager,139,140,139,140,0.1777261346578598,gaussian_noise,1,253447995,391,500,140.Summer_Tanager/Summer_Tanager_0069_139941.jpg,D:\Demo Python\visual_explanation_robustness\data\raw\CUB_200_2011\images\140.Summer_Tanager\Summer_Tanager_0069_139941.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\gaussian_noise\severity_1\140.Summer_Tanager\8210_Summer_Tanager_0069_139941.jpg
236,8210,140.Summer_Tanager,139,140,139,140,0.1777261346578598,gaussian_noise,3,1969747518,391,500,140.Summer_Tanager/Summer_Tanager_0069_139941.jpg,D:\Demo Python\visual_explanation_robustness\data\raw\CUB_200_2011\images\140.Summer_Tanager\Summer_Tanager_0069_139941.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\gaussian_noise\severity_3\140.Summer_Tanager\8210_Summer_Tanager_0069_139941.jpg
236,8210,140.Summer_Tanager,139,140,139,140,0.1777261346578598,gaussian_noise,5,1120769643,391,500,140.Summer_Tanager/Summer_Tanager_0069_139941.jpg,D:\Demo Python\visual_explanation_robustness\data\raw\CUB_200_2011\images\140.Summer_Tanager\Summer_Tanager_0069_139941.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\gaussian_noise\severity_5\140.Summer_Tanager\8210_Summer_Tanager_0069_139941.jpg
236,8210,140.Summer_Tanager,139,140,139,140,0.1777261346578598,motion_blur,1,3139267153,391,500,140.Summer_Tanager/Summer_Tanager_0069_139941.jpg,D:\Demo Python\visual_explanation_robustness\data\raw\CUB_200_2011\images\140.Summer_Tanager\Summer_Tanager_0069_139941.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\motion_blur\severity_1\140.Summer_Tanager\8210_Summer_Tanager_0069_139941.jpg
236,8210,140.Summer_Tanager,139,140,139,140,0.1777261346578598,motion_blur,3,184194218,391,500,140.Summer_Tanager/Summer_Tanager_0069_139941.jpg,D:\Demo Python\visual_explanation_robustness\data\raw\CUB_200_2011\images\140.Summer_Tanager\Summer_Tanager_0069_139941.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\motion_blur\severity_3\140.Summer_Tanager\8210_Summer_Tanager_0069_139941.jpg
236,8210,140.Summer_Tanager,139,140,139,140,0.1777261346578598,motion_blur,5,769337921,391,500,140.Summer_Tanager/Summer_Tanager_0069_139941.jpg,D:\Demo Python\visual_explanation_robustness\data\raw\CUB_200_2011\images\140.Summer_Tanager\Summer_Tanager_0069_139941.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\motion_blur\severity_5\140.Summer_Tanager\8210_Summer_Tanager_0069_139941.jpg
236,8210,140.Summer_Tanager,139,140,139,140,0.1777261346578598,brightness,1,2291910910,391,500,140.Summer_Tanager/Summer_Tanager_0069_139941.jpg,D:\Demo Python\visual_explanation_robustness\data\raw\CUB_200_2011\images\140.Summer_Tanager\Summer_Tanager_0069_139941.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\brightness\severity_1\140.Summer_Tanager\8210_Summer_Tanager_0069_139941.jpg
236,8210,140.Summer_Tanager,139,140,139,140,0.1777261346578598,brightness,3,2722585198,391,500,140.Summer_Tanager/Summer_Tanager_0069_139941.jpg,D:\Demo Python\visual_explanation_robustness\data\raw\CUB_200_2011\images\140.Summer_Tanager\Summer_Tanager_0069_139941.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\brightness\severity_3\140.Summer_Tanager\8210_Summer_Tanager_0069_139941.jpg
236,8210,140.Summer_Tanager,139,140,139,140,0.1777261346578598,brightness,5,1523367123,391,500,140.Summer_Tanager/Summer_Tanager_0069_139941.jpg,D:\Demo Python\visual_explanation_robustness\data\raw\CUB_200_2011\images\140.Summer_Tanager\Summer_Tanager_0069_139941.jpg,D:\Demo Python\visual_explanation_robustness\data\corrupted\pilot\brightness\severity_5\140.Summer_Tanager\8210_Summer_Tanager_0069_139941.jpg
