image_id,image_path,class_id,is_train,x,y,width,height
8977,153.Philadelphia_Vireo/Philadelphia_Vireo_0046_794798.jpg,153,1,8.0,41.0,238.0,186.0
6280,108.White_necked_Raven/White_Necked_Raven_0021_797341.jpg,108,1,29.0,35.0,281.0,190.0
7285,125.Lincoln_Sparrow/Lincoln_Sparrow_0057_117334.jpg,125,1,83.0,67.0,213.0,198.0
6781,116.Chipping_Sparrow/Chipping_Sparrow_0045_109985.jpg,116,1,155.0,47.0,244.0,249.0
1672,030.Fish_Crow/Fish_Crow_0076_25971.jpg,30,1,24.0,18.0,456.0,231.0
4887,084.Red_legged_Kittiwake/Red_Legged_Kittiwake_0010_73789.jpg,84,1,39.0,64.0,335.0,435.0
2356,042.Vermilion_Flycatcher/Vermilion_Flycatcher_0012_42253.jpg,42,1,173.0,69.0,187.0,245.0
10212,174.Palm_Warbler/Palm_Warbler_0054_169175.jpg,174,1,152.0,123.0,119.0,181.0
2555,045.Northern_Fulmar/Northern_Fulmar_0014_43895.jpg,45,1,156.0,63.0,134.0,176.0
7207,123.Henslow_Sparrow/Henslow_Sparrow_0087_116942.jpg,123,1,200.0,117.0,139.0,191.0
10373,177.Prothonotary_Warbler/Prothonotary_Warbler_0064_174106.jpg,177,1,55.0,156.0,418.0,187.0
3424,059.California_Gull/California_Gull_0019_41377.jpg,59,1,30.0,26.0,407.0,277.0
11248,191.Red_headed_Woodpecker/Red_Headed_Woodpecker_0076_183288.jpg,191,1,86.0,35.0,259.0,339.0
3759,065.Slaty_backed_Gull/Slaty_Backed_Gull_0038_796044.jpg,65,1,44.0,82.0,315.0,396.0
1557,028.Brown_Creeper/Brown_Creeper_0120_24955.jpg,28,1,145.0,26.0,214.0,468.0
10166,173.Orange_crowned_Warbler/Orange_Crowned_Warbler_0028_167641.jpg,173,1,8.0,45.0,484.0,309.0
5841,100.Brown_Pelican/Brown_Pelican_0067_94529.jpg,100,1,31.0,153.0,192.0,299.0
1185,022.Chuck_will_Widow/Chuck_Will_Widow_0004_796957.jpg,22,1,23.0,15.0,333.0,376.0
3868,067.Anna_Hummingbird/Anna_Hummingbird_0047_56049.jpg,67,1,123.0,108.0,140.0,240.0
221,004.Groove_billed_Ani/Groove_Billed_Ani_0004_1528.jpg,4,1,290.0,97.0,145.0,142.0
11401,194.Cactus_Wren/Cactus_Wren_0044_185492.jpg,194,1,170.0,120.0,130.0,206.0
9204,157.Yellow_throated_Vireo/Yellow_Throated_Vireo_0064_794992.jpg,157,1,116.0,65.0,355.0,178.0
11424,194.Cactus_Wren/Cactus_Wren_0064_185826.jpg,194,1,183.0,82.0,176.0,221.0
3439,060.Glaucous_winged_Gull/Glaucous_Winged_Gull_0002_44612.jpg,60,1,77.0,30.0,357.0,283.0
11677,199.Winter_Wren/Winter_Wren_0103_189509.jpg,199,1,30.0,6.0,416.0,324.0
2637,046.Gadwall/Gadwall_0005_30924.jpg,46,1,47.0,88.0,383.0,168.0
9553,163.Cape_May_Warbler/Cape_May_Warbler_0022_162912.jpg,163,1,167.0,121.0,186.0,127.0
992,018.Spotted_Catbird/Spotted_Catbird_0020_796794.jpg,18,1,15.0,20.0,383.0,275.0
720,014.Indigo_Bunting/Indigo_Bunting_0005_13832.jpg,14,1,90.0,57.0,187.0,315.0
7453,128.Seaside_Sparrow/Seaside_Sparrow_0050_796508.jpg,128,1,170.0,43.0,165.0,177.0
1642,030.Fish_Crow/Fish_Crow_0068_25859.jpg,30,1,108.0,11.0,305.0,439.0
280,005.Crested_Auklet/Crested_Auklet_0030_794937.jpg,5,1,177.0,27.0,177.0,387.0
4948,085.Horned_Lark/Horned_Lark_0072_74067.jpg,85,1,218.0,154.0,216.0,169.0
1147,021.Eastern_Towhee/Eastern_Towhee_0030_22693.jpg,21,1,50.0,28.0,300.0,322.0
9387,160.Black_throated_Blue_Warbler/Black_Throated_Blue_Warbler_0061_161667.jpg,160,1,12.0,76.0,406.0,245.0
4923,085.Horned_Lark/Horned_Lark_0133_73882.jpg,85,1,116.0,44.0,349.0,219.0
6985,120.Fox_Sparrow/Fox_Sparrow_0053_114780.jpg,120,1,43.0,46.0,371.0,282.0
748,014.Indigo_Bunting/Indigo_Bunting_0022_12781.jpg,14,1,41.0,87.0,184.0,412.0
9784,167.Hooded_Warbler/Hooded_Warbler_0070_164930.jpg,167,1,208.0,97.0,229.0,140.0
2916,051.Horned_Grebe/Horned_Grebe_0102_34448.jpg,51,1,86.0,30.0,257.0,198.0
5079,087.Mallard/Mallard_0014_76166.jpg,87,1,163.0,81.0,271.0,172.0
10841,184.Louisiana_Waterthrush/Louisiana_Waterthrush_0025_177403.jpg,184,1,66.0,235.0,167.0,130.0
7959,136.Barn_Swallow/Barn_Swallow_0077_130707.jpg,136,1,50.0,59.0,212.0,276.0
7838,134.Cape_Glossy_Starling/Cape_Glossy_Starling_0048_129397.jpg,134,1,46.0,14.0,329.0,319.0
6108,105.Whip_poor_Will/Whip_Poor_Will_0017_796429.jpg,105,1,113.0,93.0,357.0,189.0
8964,153.Philadelphia_Vireo/Philadelphia_Vireo_0078_794776.jpg,153,1,135.0,49.0,193.0,275.0
8832,151.Black_capped_Vireo/Black_Capped_Vireo_0008_797454.jpg,151,1,103.0,64.0,294.0,196.0
9675,165.Chestnut_sided_Warbler/Chestnut_Sided_Warbler_0069_163921.jpg,165,1,101.0,58.0,359.0,262.0
11671,199.Winter_Wren/Winter_Wren_0117_189999.jpg,199,1,126.0,73.0,250.0,268.0
10220,174.Palm_Warbler/Palm_Warbler_0083_170281.jpg,174,1,157.0,78.0,284.0,226.0
7946,136.Barn_Swallow/Barn_Swallow_0078_130385.jpg,136,1,110.0,87.0,195.0,195.0
380,008.Rhinoceros_Auklet/Rhinoceros_Auklet_0043_2096.jpg,8,1,0.0,6.0,360.0,386.0
4007,069.Rufous_Hummingbird/Rufous_Hummingbird_0115_59202.jpg,69,1,93.0,38.0,324.0,145.0
5323,091.Mockingbird/Mockingbird_0108_81908.jpg,91,1,212.0,147.0,139.0,134.0
9119,156.White_eyed_Vireo/White_Eyed_Vireo_0122_159284.jpg,156,1,94.0,64.0,244.0,394.0
8031,137.Cliff_Swallow/Cliff_Swallow_0058_133060.jpg,137,1,72.0,97.0,398.0,104.0
3355,058.Pigeon_Guillemot/Pigeon_Guillemot_0077_39885.jpg,58,1,57.0,74.0,426.0,159.0
4162,072.Pomarine_Jaeger/Pomarine_Jaeger_0071_795769.jpg,72,1,73.0,76.0,193.0,209.0
10944,186.Cedar_Waxwing/Cedar_Waxwing_0003_178570.jpg,186,1,134.0,43.0,258.0,274.0
10476,178.Swainson_Warbler/Swainson_Warbler_0047_794870.jpg,178,1,35.0,85.0,291.0,195.0
5557,095.Baltimore_Oriole/Baltimore_Oriole_0091_88487.jpg,95,1,207.0,106.0,262.0,204.0
181,004.Groove_billed_Ani/Groove_Billed_Ani_0033_1494.jpg,4,1,140.0,76.0,141.0,297.0
8247,141.Artic_Tern/Artic_Tern_0065_141472.jpg,141,1,33.0,8.0,300.0,424.0
8889,152.Blue_headed_Vireo/Blue_Headed_Vireo_0110_155952.jpg,152,1,106.0,112.0,273.0,293.0
2169,038.Great_Crested_Flycatcher/Great_Crested_Flycatcher_0069_29603.jpg,38,1,38.0,108.0,366.0,274.0
902,017.Cardinal/Cardinal_0045_18021.jpg,17,1,167.0,73.0,194.0,404.0
11479,195.Carolina_Wren/Carolina_Wren_0072_186309.jpg,195,1,124.0,83.0,203.0,230.0
7619,130.Tree_Sparrow/Tree_Sparrow_0035_123211.jpg,130,1,63.0,64.0,278.0,211.0
6771,116.Chipping_Sparrow/Chipping_Sparrow_0030_109741.jpg,116,1,54.0,79.0,394.0,254.0
5590,096.Hooded_Oriole/Hooded_Oriole_0060_90879.jpg,96,1,136.0,99.0,199.0,115.0
5463,094.White_breasted_Nuthatch/White_Breasted_Nuthatch_0096_86140.jpg,94,1,167.0,27.0,151.0,160.0
6026,103.Sayornis/Sayornis_0056_99553.jpg,103,1,97.0,55.0,341.0,351.0
9145,156.White_eyed_Vireo/White_Eyed_Vireo_0128_158993.jpg,156,1,163.0,107.0,302.0,162.0
5439,093.Clark_Nutcracker/Clark_Nutcracker_0026_84945.jpg,93,1,179.0,143.0,277.0,222.0
2443,043.Yellow_bellied_Flycatcher/Yellow_Bellied_Flycatcher_0048_795505.jpg,43,1,307.0,27.0,118.0,253.0
5356,092.Nighthawk/Nighthawk_0012_84333.jpg,92,1,215.0,88.0,215.0,217.0
3479,060.Glaucous_winged_Gull/Glaucous_Winged_Gull_0110_44377.jpg,60,1,3.0,37.0,436.0,335.0
5946,102.Western_Wood_Pewee/Western_Wood_Pewee_0041_795048.jpg,102,1,119.0,50.0,209.0,431.0
1377,025.Pelagic_Cormorant/Pelagic_Cormorant_0047_23718.jpg,25,1,161.0,157.0,188.0,123.0
6336,109.American_Redstart/American_Redstart_0054_103543.jpg,109,1,206.0,178.0,211.0,165.0
2930,051.Horned_Grebe/Horned_Grebe_0019_34811.jpg,51,1,48.0,57.0,365.0,205.0
3115,054.Blue_Grosbeak/Blue_Grosbeak_0051_37065.jpg,54,1,240.0,122.0,132.0,132.0
9625,164.Cerulean_Warbler/Cerulean_Warbler_0012_163417.jpg,164,1,199.0,114.0,259.0,166.0
6772,116.Chipping_Sparrow/Chipping_Sparrow_0110_108974.jpg,116,1,21.0,34.0,312.0,275.0
4972,086.Pacific_Loon/Pacific_Loon_0036_75539.jpg,86,1,123.0,90.0,279.0,124.0
5945,102.Western_Wood_Pewee/Western_Wood_Pewee_0079_795047.jpg,102,1,106.0,64.0,287.0,329.0
6246,107.Common_Raven/Common_Raven_0110_101775.jpg,107,1,52.0,38.0,446.0,291.0
4806,083.White_breasted_Kingfisher/White_Breasted_Kingfisher_0115_73252.jpg,83,1,75.0,87.0,303.0,289.0
2543,045.Northern_Fulmar/Northern_Fulmar_0079_43599.jpg,45,1,29.0,51.0,320.0,238.0
3431,060.Glaucous_winged_Gull/Glaucous_Winged_Gull_0078_44461.jpg,60,1,97.0,115.0,248.0,179.0
2175,039.Least_Flycatcher/Least_Flycatcher_0011_30222.jpg,39,1,86.0,129.0,172.0,194.0
2840,050.Eared_Grebe/Eared_Grebe_0053_34084.jpg,50,1,206.0,62.0,248.0,148.0
4349,075.Green_Jay/Green_Jay_0043_65805.jpg,75,1,113.0,61.0,121.0,143.0
3616,063.Ivory_Gull/Ivory_Gull_0079_49179.jpg,63,1,55.0,90.0,336.0,203.0
9068,155.Warbling_Vireo/Warbling_Vireo_0002_158319.jpg,155,1,136.0,78.0,271.0,219.0
3869,067.Anna_Hummingbird/Anna_Hummingbird_0044_56066.jpg,67,1,87.0,108.0,354.0,215.0
7423,127.Savannah_Sparrow/Savannah_Sparrow_0049_119596.jpg,127,1,236.0,100.0,156.0,151.0
8893,152.Blue_headed_Vireo/Blue_Headed_Vireo_0082_155965.jpg,152,1,142.0,132.0,197.0,204.0
9499,162.Canada_Warbler/Canada_Warbler_0085_162385.jpg,162,1,57.0,60.0,442.0,241.0
4810,083.White_breasted_Kingfisher/White_Breasted_Kingfisher_0107_73265.jpg,83,1,17.0,105.0,402.0,231.0
1641,029.American_Crow/American_Crow_0059_25599.jpg,29,1,93.0,88.0,266.0,189.0
10997,187.American_Three_toed_Woodpecker/American_Three_Toed_Woodpecker_0007_179932.jpg,187,1,85.0,94.0,195.0,400.0
7770,133.White_throated_Sparrow/White_Throated_Sparrow_0124_128801.jpg,133,1,65.0,146.0,212.0,135.0
4655,080.Green_Kingfisher/Green_Kingfisher_0063_71345.jpg,80,1,152.0,77.0,278.0,166.0
2828,049.Boat_tailed_Grackle/Boat_Tailed_Grackle_0033_33524.jpg,49,1,14.0,192.0,329.0,269.0
263,005.Crested_Auklet/Crested_Auklet_0003_794962.jpg,5,1,60.0,54.0,226.0,264.0
2248,040.Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0035_30799.jpg,40,1,92.0,83.0,302.0,227.0
11509,196.House_Wren/House_Wren_0119_187552.jpg,196,1,155.0,54.0,277.0,227.0
10207,174.Palm_Warbler/Palm_Warbler_0015_169626.jpg,174,1,220.0,143.0,231.0,227.0
5970,102.Western_Wood_Pewee/Western_Wood_Pewee_0068_98024.jpg,102,1,96.0,73.0,223.0,330.0
2576,045.Northern_Fulmar/Northern_Fulmar_0100_43732.jpg,45,1,134.0,56.0,224.0,111.0
7439,127.Savannah_Sparrow/Savannah_Sparrow_0009_120205.jpg,127,1,196.0,72.0,204.0,212.0
6564,113.Baird_Sparrow/Baird_Sparrow_0051_787319.jpg,113,1,108.0,68.0,150.0,196.0
7491,128.Seaside_Sparrow/Seaside_Sparrow_0028_120766.jpg,128,1,108.0,202.0,124.0,207.0
6079,104.American_Pipit/American_Pipit_0085_100246.jpg,104,1,167.0,122.0,129.0,136.0
6752,116.Chipping_Sparrow/Chipping_Sparrow_0042_107791.jpg,116,1,206.0,106.0,123.0,136.0
2621,046.Gadwall/Gadwall_0076_31639.jpg,46,1,163.0,117.0,296.0,124.0
7767,133.White_throated_Sparrow/White_Throated_Sparrow_0134_129190.jpg,133,1,36.0,43.0,438.0,375.0
11669,199.Winter_Wren/Winter_Wren_0095_189985.jpg,199,1,54.0,33.0,317.0,224.0
4233,073.Blue_Jay/Blue_Jay_0009_62873.jpg,73,1,44.0,45.0,268.0,143.0
956,018.Spotted_Catbird/Spotted_Catbird_0016_796803.jpg,18,1,25.0,29.0,135.0,103.0
5024,086.Pacific_Loon/Pacific_Loon_0039_75517.jpg,86,1,3.0,37.0,353.0,272.0
10760,183.Northern_Waterthrush/Northern_Waterthrush_0043_177070.jpg,183,1,140.0,91.0,194.0,143.0
8237,141.Artic_Tern/Artic_Tern_0039_141390.jpg,141,1,105.0,41.0,394.0,211.0
4777,082.Ringed_Kingfisher/Ringed_Kingfisher_0103_72894.jpg,82,1,67.0,125.0,209.0,180.0
10012,171.Myrtle_Warbler/Myrtle_Warbler_0008_166927.jpg,171,1,83.0,184.0,172.0,242.0
5618,096.Hooded_Oriole/Hooded_Oriole_0118_90049.jpg,96,1,104.0,75.0,248.0,259.0
3141,055.Evening_Grosbeak/Evening_Grosbeak_0001_37437.jpg,55,1,106.0,112.0,295.0,244.0
11423,194.Cactus_Wren/Cactus_Wren_0098_185637.jpg,194,1,14.0,26.0,354.0,195.0
460,009.Brewer_Blackbird/Brewer_Blackbird_0018_2261.jpg,9,1,144.0,88.0,264.0,189.0
7997,137.Cliff_Swallow/Cliff_Swallow_0046_133165.jpg,137,1,1.0,109.0,355.0,129.0
9031,154.Red_eyed_Vireo/Red_Eyed_Vireo_0115_157004.jpg,154,1,45.0,125.0,363.0,216.0
11183,190.Red_cockaded_Woodpecker/Red_Cockaded_Woodpecker_0039_794736.jpg,190,1,115.0,98.0,103.0,234.0
1251,023.Brandt_Cormorant/Brandt_Cormorant_0070_23137.jpg,23,1,15.0,95.0,425.0,254.0
2954,052.Pied_billed_Grebe/Pied_Billed_Grebe_0099_35872.jpg,52,1,84.0,97.0,278.0,199.0
1818,033.Yellow_billed_Cuckoo/Yellow_Billed_Cuckoo_0027_26844.jpg,33,1,99.0,109.0,262.0,168.0
1731,031.Black_billed_Cuckoo/Black_Billed_Cuckoo_0074_795286.jpg,31,1,81.0,139.0,203.0,341.0
7298,125.Lincoln_Sparrow/Lincoln_Sparrow_0072_117951.jpg,125,1,216.0,24.0,282.0,186.0
8773,150.Sage_Thrasher/Sage_Thrasher_0083_796450.jpg,150,1,38.0,46.0,305.0,354.0
4511,078.Gray_Kingbird/Gray_Kingbird_0045_70256.jpg,78,1,145.0,15.0,297.0,197.0
11,001.Black_footed_Albatross/Black_Footed_Albatross_0023_796059.jpg,1,1,1.0,52.0,342.0,260.0
4105,071.Long_tailed_Jaeger/Long_Tailed_Jaeger_0018_61081.jpg,71,1,108.0,41.0,348.0,248.0
7702,132.White_crowned_Sparrow/White_Crowned_Sparrow_0072_127080.jpg,132,1,109.0,48.0,188.0,222.0
7139,122.Harris_Sparrow/Harris_Sparrow_0072_116662.jpg,122,1,180.0,105.0,193.0,200.0
4867,084.Red_legged_Kittiwake/Red_Legged_Kittiwake_0022_795418.jpg,84,1,8.0,74.0,333.0,156.0
5696,098.Scott_Oriole/Scott_Oriole_0024_92302.jpg,98,1,174.0,115.0,247.0,157.0
6787,116.Chipping_Sparrow/Chipping_Sparrow_0032_108882.jpg,116,1,0.0,52.0,441.0,413.0
5473,094.White_breasted_Nuthatch/White_Breasted_Nuthatch_0115_86760.jpg,94,1,135.0,162.0,118.0,134.0
436,009.Brewer_Blackbird/Brewer_Blackbird_0087_2622.jpg,9,1,192.0,181.0,296.0,171.0
4922,085.Horned_Lark/Horned_Lark_0089_74386.jpg,85,1,21.0,117.0,289.0,262.0
8576,146.Forsters_Tern/Forsters_Tern_0062_151780.jpg,146,1,71.0,110.0,228.0,222.0
6004,103.Sayornis/Sayornis_0005_98958.jpg,103,1,68.0,53.0,296.0,197.0
3835,066.Western_Gull/Western_Gull_0009_54768.jpg,66,1,29.0,81.0,406.0,238.0
9899,169.Magnolia_Warbler/Magnolia_Warbler_0097_165455.jpg,169,1,39.0,64.0,284.0,239.0
6871,118.House_Sparrow/House_Sparrow_0046_112845.jpg,118,1,36.0,38.0,242.0,264.0
1772,032.Mangrove_Cuckoo/Mangrove_Cuckoo_0015_26380.jpg,32,1,124.0,195.0,171.0,251.0
3387,059.California_Gull/California_Gull_0100_41088.jpg,59,1,86.0,85.0,356.0,285.0
3660,063.Ivory_Gull/Ivory_Gull_0096_49487.jpg,63,1,68.0,51.0,295.0,268.0
954,018.Spotted_Catbird/Spotted_Catbird_0030_796801.jpg,18,1,67.0,109.0,222.0,160.0
7059,121.Grasshopper_Sparrow/Grasshopper_Sparrow_0042_115638.jpg,121,1,39.0,120.0,228.0,206.0
8927,152.Blue_headed_Vireo/Blue_Headed_Vireo_0009_155953.jpg,152,1,83.0,139.0,253.0,220.0
2512,044.Frigatebird/Frigatebird_0045_42823.jpg,44,1,52.0,48.0,447.0,177.0
9812,167.Hooded_Warbler/Hooded_Warbler_0062_165199.jpg,167,1,72.0,185.0,167.0,126.0
9086,155.Warbling_Vireo/Warbling_Vireo_0107_158453.jpg,155,1,46.0,78.0,287.0,202.0
1320,024.Red_faced_Cormorant/Red_Faced_Cormorant_0009_796314.jpg,24,1,273.0,64.0,120.0,245.0
575,011.Rusty_Blackbird/Rusty_Blackbird_0102_6590.jpg,11,1,29.0,42.0,325.0,218.0
652,012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0056_8455.jpg,12,1,165.0,153.0,309.0,235.0
2478,044.Frigatebird/Frigatebird_0119_43042.jpg,44,1,23.0,132.0,199.0,293.0
5833,100.Brown_Pelican/Brown_Pelican_0080_93439.jpg,100,1,124.0,58.0,204.0,366.0
6926,119.Field_Sparrow/Field_Sparrow_0100_113503.jpg,119,1,94.0,120.0,200.0,232.0
722,014.Indigo_Bunting/Indigo_Bunting_0002_12163.jpg,14,1,45.0,65.0,238.0,294.0
5093,088.Western_Meadowlark/Western_Meadowlark_0125_77850.jpg,88,1,117.0,132.0,171.0,189.0
1650,030.Fish_Crow/Fish_Crow_0078_26144.jpg,30,1,165.0,58.0,226.0,205.0
1124,021.Eastern_Towhee/Eastern_Towhee_0097_22580.jpg,21,1,231.0,181.0,154.0,115.0
11533,196.House_Wren/House_Wren_0107_187230.jpg,196,1,124.0,46.0,214.0,257.0
5651,097.Orchard_Oriole/Orchard_Oriole_0024_91755.jpg,97,1,105.0,79.0,300.0,231.0
3283,057.Rose_breasted_Grosbeak/Rose_Breasted_Grosbeak_0011_39207.jpg,57,1,146.0,74.0,217.0,336.0
6228,107.Common_Raven/Common_Raven_0029_102039.jpg,107,1,174.0,57.0,166.0,176.0
2036,036.Northern_Flicker/Northern_Flicker_0059_28488.jpg,36,1,83.0,54.0,182.0,421.0
5477,094.White_breasted_Nuthatch/White_Breasted_Nuthatch_0142_86805.jpg,94,1,38.0,89.0,409.0,217.0
3703,064.Ring_billed_Gull/Ring_Billed_Gull_0001_51416.jpg,64,1,98.0,30.0,361.0,319.0
874,016.Painted_Bunting/Painted_Bunting_0099_16525.jpg,16,1,137.0,67.0,175.0,274.0
3375,059.California_Gull/California_Gull_0111_41033.jpg,59,1,227.0,74.0,272.0,203.0
9305,159.Black_and_white_Warbler/Black_And_White_Warbler_0117_160369.jpg,159,1,198.0,76.0,172.0,209.0
4853,084.Red_legged_Kittiwake/Red_Legged_Kittiwake_0001_795394.jpg,84,1,47.0,78.0,368.0,141.0
10125,172.Nashville_Warbler/Nashville_Warbler_0053_167403.jpg,172,1,149.0,106.0,290.0,141.0
10183,173.Orange_crowned_Warbler/Orange_Crowned_Warbler_0056_167876.jpg,173,1,229.0,111.0,208.0,146.0
10511,179.Tennessee_Warbler/Tennessee_Warbler_0004_174997.jpg,179,1,40.0,5.0,305.0,234.0
6641,114.Black_throated_Sparrow/Black_Throated_Sparrow_0010_107375.jpg,114,1,86.0,91.0,256.0,279.0
8710,149.Brown_Thrasher/Brown_Thrasher_0033_155156.jpg,149,1,109.0,93.0,231.0,222.0
4882,084.Red_legged_Kittiwake/Red_Legged_Kittiwake_0031_795442.jpg,84,1,11.0,40.0,332.0,184.0
5114,088.Western_Meadowlark/Western_Meadowlark_0042_78180.jpg,88,1,262.0,75.0,129.0,189.0
2407,042.Vermilion_Flycatcher/Vermilion_Flycatcher_0005_42478.jpg,42,1,179.0,74.0,137.0,255.0
518,010.Red_winged_Blackbird/Red_Winged_Blackbird_0032_4004.jpg,10,1,36.0,97.0,296.0,328.0
9093,155.Warbling_Vireo/Warbling_Vireo_0061_158494.jpg,155,1,109.0,103.0,194.0,198.0
2855,050.Eared_Grebe/Eared_Grebe_0034_34142.jpg,50,1,40.0,70.0,295.0,157.0
1277,023.Brandt_Cormorant/Brandt_Cormorant_0032_22886.jpg,23,1,165.0,102.0,271.0,206.0
1802,032.Mangrove_Cuckoo/Mangrove_Cuckoo_0016_794607.jpg,32,1,1.0,13.0,132.0,159.0
636,012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0003_8337.jpg,12,1,136.0,84.0,140.0,255.0
8470,145.Elegant_Tern/Elegant_Tern_0034_45914.jpg,145,1,111.0,16.0,287.0,244.0
8838,151.Black_capped_Vireo/Black_Capped_Vireo_0014_797462.jpg,151,1,105.0,117.0,375.0,146.0
7399,127.Savannah_Sparrow/Savannah_Sparrow_0033_118871.jpg,127,1,187.0,164.0,209.0,173.0
9585,163.Cape_May_Warbler/Cape_May_Warbler_0040_163036.jpg,163,1,139.0,122.0,179.0,260.0
7427,127.Savannah_Sparrow/Savannah_Sparrow_0052_118583.jpg,127,1,29.0,92.0,277.0,170.0
3905,068.Ruby_throated_Hummingbird/Ruby_Throated_Hummingbird_0049_57891.jpg,68,1,8.0,22.0,485.0,355.0
2645,046.Gadwall/Gadwall_0071_31655.jpg,46,1,157.0,122.0,299.0,104.0
4242,073.Blue_Jay/Blue_Jay_0024_63167.jpg,73,1,62.0,123.0,251.0,284.0
11279,192.Downy_Woodpecker/Downy_Woodpecker_0096_184532.jpg,192,1,152.0,85.0,137.0,318.0
8023,137.Cliff_Swallow/Cliff_Swallow_0050_134054.jpg,137,1,17.0,46.0,189.0,152.0
4394,076.Dark_eyed_Junco/Dark_Eyed_Junco_0005_68813.jpg,76,1,1.0,65.0,340.0,308.0
6513,112.Great_Grey_Shrike/Great_Grey_Shrike_0032_797021.jpg,112,1,21.0,56.0,367.0,240.0
361,007.Parakeet_Auklet/Parakeet_Auklet_0025_795975.jpg,7,1,114.0,92.0,229.0,326.0
8219,140.Summer_Tanager/Summer_Tanager_0088_139473.jpg,140,1,105.0,68.0,302.0,205.0
1599,029.American_Crow/American_Crow_0093_25694.jpg,29,1,12.0,53.0,399.0,268.0
6179,106.Horned_Puffin/Horned_Puffin_0060_100726.jpg,106,1,197.0,79.0,186.0,196.0
2191,039.Least_Flycatcher/Least_Flycatcher_0064_30328.jpg,39,1,151.0,98.0,276.0,221.0
2296,041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0028_42010.jpg,41,1,242.0,139.0,119.0,189.0
8908,152.Blue_headed_Vireo/Blue_Headed_Vireo_0065_156260.jpg,152,1,29.0,121.0,140.0,231.0
238,004.Groove_billed_Ani/Groove_Billed_Ani_0012_1784.jpg,4,1,183.0,98.0,114.0,217.0
10617,181.Worm_eating_Warbler/Worm_Eating_Warbler_0012_795515.jpg,181,1,10.0,13.0,228.0,233.0
8848,151.Black_capped_Vireo/Black_Capped_Vireo_0012_797473.jpg,151,1,10.0,10.0,185.0,129.0
3743,065.Slaty_backed_Gull/Slaty_Backed_Gull_0077_796017.jpg,65,1,52.0,14.0,306.0,297.0
10330,176.Prairie_Warbler/Prairie_Warbler_0063_172682.jpg,176,1,271.0,120.0,158.0,188.0
8572,146.Forsters_Tern/Forsters_Tern_0035_151757.jpg,146,1,111.0,103.0,255.0,201.0
9411,161.Blue_winged_Warbler/Blue_Winged_Warbler_0027_161795.jpg,161,1,96.0,196.0,133.0,159.0
4520,078.Gray_Kingbird/Gray_Kingbird_0063_70287.jpg,78,1,54.0,79.0,224.0,138.0
549,011.Rusty_Blackbird/Rusty_Blackbird_0016_6684.jpg,11,1,10.0,10.0,465.0,313.0
5217,090.Red_breasted_Merganser/Red_Breasted_Merganser_0049_79432.jpg,90,1,116.0,164.0,352.0,143.0
3412,059.California_Gull/California_Gull_0032_41335.jpg,59,1,204.0,120.0,295.0,257.0
5564,095.Baltimore_Oriole/Baltimore_Oriole_0131_87542.jpg,95,1,149.0,110.0,101.0,160.0
1019,019.Gray_Catbird/Gray_Catbird_0131_19633.jpg,19,1,133.0,60.0,287.0,257.0
6458,111.Loggerhead_Shrike/Loggerhead_Shrike_0024_105593.jpg,111,1,151.0,85.0,215.0,141.0
11657,198.Rock_Wren/Rock_Wren_0123_189405.jpg,198,1,176.0,101.0,222.0,199.0
9612,164.Cerulean_Warbler/Cerulean_Warbler_0045_797217.jpg,164,1,41.0,59.0,428.0,222.0
5371,092.Nighthawk/Nighthawk_0067_795335.jpg,92,1,62.0,58.0,255.0,191.0
10129,173.Orange_crowned_Warbler/Orange_Crowned_Warbler_0066_167949.jpg,173,1,52.0,68.0,383.0,366.0
4095,071.Long_tailed_Jaeger/Long_Tailed_Jaeger_0006_797065.jpg,71,1,119.0,8.0,300.0,282.0
7489,128.Seaside_Sparrow/Seaside_Sparrow_0024_120751.jpg,128,1,155.0,44.0,201.0,329.0
6154,106.Horned_Puffin/Horned_Puffin_0040_100891.jpg,106,1,95.0,201.0,235.0,151.0
10789,184.Louisiana_Waterthrush/Louisiana_Waterthrush_0035_177457.jpg,184,1,95.0,57.0,404.0,274.0
140,003.Sooty_Albatross/Sooty_Albatross_0045_1162.jpg,3,1,6.0,1.0,493.0,497.0
2809,049.Boat_tailed_Grackle/Boat_Tailed_Grackle_0100_33985.jpg,49,1,191.0,86.0,151.0,185.0
152,003.Sooty_Albatross/Sooty_Albatross_0068_796353.jpg,3,1,165.0,55.0,128.0,219.0
2518,044.Frigatebird/Frigatebird_0112_43394.jpg,44,1,105.0,31.0,290.0,105.0
188,004.Groove_billed_Ani/Groove_Billed_Ani_0090_1567.jpg,4,1,71.0,43.0,320.0,245.0
2103,037.Acadian_Flycatcher/Acadian_Flycatcher_0053_795620.jpg,37,1,30.0,118.0,253.0,216.0
6465,111.Loggerhead_Shrike/Loggerhead_Shrike_0119_105138.jpg,111,1,96.0,128.0,170.0,330.0
2911,051.Horned_Grebe/Horned_Grebe_0046_34926.jpg,51,1,66.0,70.0,337.0,207.0
5919,102.Western_Wood_Pewee/Western_Wood_Pewee_0021_98101.jpg,102,1,113.0,23.0,165.0,281.0
